npi,fraud_label,nppes_provider_gender,provider_type,line_srvc_cnt,bene_unique_cnt,bene_day_srvc_cnt,average_Medicare_allowed_amt,average_submitted_chrg_amt,average_Medicare_payment_amt,average_Medicare_standard_amt
1174733075,1,1,15,36.0,29.0,31.0,22.004722221999998,61.0,15.856944444000002,16.539722222
1174733075,1,1,15,13.0,13.0,13.0,168.63461538,1364.9230769,94.547692308,100.29153846
1174733075,1,1,15,37.0,35.0,35.0,29.60972973,121.24324324,13.900810811,14.944324324
1174733075,1,1,15,13.0,13.0,13.0,28.148461538000003,116.69230769,11.496153845999999,12.475384615
1174733075,1,1,15,44.0,35.0,35.0,27.58,74.0,13.944090909000002,14.902727273
1174733075,1,1,15,21.0,18.0,18.0,21.405714286,61.666666667,13.756666667000001,15.462380952
1174733075,1,1,15,11.0,11.0,11.0,155.82,1348.0,114.71545455,120.11818182
1174733075,1,1,15,347.0,300.0,347.0,14.46945245,60.864553314,8.8556195965,9.2839769452
1174733075,1,1,15,17.0,17.0,17.0,173.59235294,969.88235294,111.74941176,120.80705882
1174733075,1,1,15,129.0,127.0,129.0,105.02217054,549.39534884,68.115736434,72.838139535
1174733075,1,1,15,102.0,100.0,102.0,214.34235294,1043.1372549,143.34960784,153.32794118
1174733075,1,1,15,212.0,210.0,212.0,247.61589623,1385.3396226,175.62669811,186.19792453
1174733075,1,1,15,55.0,55.0,55.0,382.19218182,3094.7272727,270.17672727,288.898
1174733075,1,1,15,28.0,28.0,28.0,86.25,171.0,45.469642857,48.604285714
1174733075,1,1,15,29.0,19.0,19.0,71.677931034,296.06896552,43.881724138,36.023103448
1174733075,1,1,15,96.0,84.0,87.0,55.878333333,230.33333333,31.0796875,31.982395833
1174733075,1,1,15,22.0,22.0,22.0,85.709090909,244.86363636,61.415,64.101363636
1174733075,1,1,15,285.0,283.0,285.0,74.336210526,239.1754386,43.872280702,46.71445614
1174733075,1,1,15,26.0,26.0,26.0,33.638846154,187.07692308,17.55,18.646538462
1174733075,1,1,15,111.0,27.0,111.0,115.34666667,590.27927928,86.655495495,94.053513514
1174733075,1,1,15,14.0,14.0,14.0,58.12,201.0,29.295,31.453571429
1174733075,1,1,15,181.0,181.0,181.0,30.047458564,373.26519337,29.446298343000002,30.656353591
1174733075,1,1,15,68.0,67.0,68.0,169.7,992.0,130.65823529,133.49470588
1174733075,1,1,15,40.0,36.0,40.0,268.24,631.0,204.5245,212.84475
1174733075,1,1,15,30.0,30.0,30.0,498.631,1165.0,371.549,404.79233333
1174733075,1,1,15,20.0,20.0,20.0,487.51,4247.0,368.7795,394.2005
1174733075,1,1,15,201.0,67.0,68.0,66.37,354.0,51.561094527,53.196865672
1174733075,1,1,15,49.0,48.0,49.0,1922.67,6244.0,1476.4161224000004,1564.9308162999996
1174733075,1,1,15,17.0,16.0,17.0,287.97,1126.0,225.77,230.43823529
1174733075,1,1,15,173.0,71.0,95.0,126.77364162,689.0,98.497630058,101.93017341
1174733075,1,1,15,320.0,92.0,320.0,78.15,333.0,60.7899375,63.4583125
1174733075,1,1,15,49.0,48.0,49.0,504.11,2563.0,387.84755102,407.23714286
1174733075,1,1,15,51.0,13.0,51.0,10.77,122.0,8.45,8.73
1174733075,1,1,15,283.0,73.0,283.0,189.41,1036.0,145.34685512,146.22045936
1174733075,1,1,15,28.0,27.0,28.0,144.9,1741.0,109.54285714,111.03607143
1174733075,1,1,15,40.0,40.0,40.0,213.564,497.85,163.1855,176.00475
1174733075,1,1,15,20.0,20.0,20.0,275.37,1146.0,194.3695,203.8595
1174733075,1,1,15,254.0,242.0,254.0,1264.3817322999996,3609.0551181,972.96070866,980.78897638
1174733075,1,1,15,53.0,53.0,53.0,1265.7522642,3614.7169811,988.77245283,988.77245283
1174733075,1,1,15,26.0,26.0,26.0,67.391923077,571.0,50.44,50.911153846000005
1174733075,1,1,15,71.0,69.0,71.0,161.29647887,677.22535211,100.94042254,109.49140845
1174733075,1,1,15,26.0,26.0,26.0,157.82346154,431.69230769,94.85576923100001,100.41076923
1174733075,1,1,15,16.0,15.0,16.0,157.75,491.0,92.3175,98.0375
1174733075,1,1,15,25.0,24.0,25.0,95.17,327.0,72.258,75.5784
1174733075,1,1,15,63.0,63.0,63.0,209.0,434.95238095,151.71301587,154.82539683
1174733075,1,1,15,28.0,28.0,28.0,145.37,301.0,109.89964286,110.73678571
1174733075,1,1,15,25.0,23.0,25.0,117.85,269.0,92.39,92.39
1174733075,1,1,15,42.0,42.0,42.0,48.0,93.0,36.734047619,37.876904761999995
1174733075,1,1,15,266.0,255.0,266.0,454.86706767,951.89473684,353.81045113,357.23037594
1174733075,1,1,15,2536.0,161.0,172.0,2.0765141956,16.0,1.5671253943,1.6472121451
1174733075,1,1,15,38.0,38.0,38.0,120.0,323.0,94.08,94.08
1174733075,1,1,15,256.0,256.0,256.0,96.49515625,299.8046875,94.56921875,98.768515625
1174733075,1,1,15,116.0,116.0,116.0,116.87879309999998,373.79310345,62.502155171999995,66.845689655
1174733075,1,1,15,101.0,100.0,101.0,91.456435644,268.06930693,40.074158415999996,44.343663366
1174733075,1,1,15,41.0,41.0,41.0,196.95439024,706.6097561,192.17195122,201.68829268
1174733075,1,1,15,1172.0,81.0,1172.0,74.79,642.20904437,58.240230375,60.54262798600001
1174733075,1,1,15,403.0,23.0,403.0,256.09,617.1662531000002,197.11843672,208.73230769
1174733075,1,1,15,1148.0,65.0,1148.0,334.77938153,2582.0,259.19646341,272.65781359
1174733075,1,1,15,68.0,16.0,17.0,55.285441176000006,152.0,43.343235293999996,43.343235293999996
1174733075,1,1,15,41975.0,419.0,437.0,0.123020131,3.0,0.0922225134,0.0946084574
1740206358,1,-1,0,18.0,15.0,18.0,3.5,10.0,3.43,3.43
1740206358,1,-1,0,228.0,59.0,125.0,23.04,52.25877193,15.430745614000001,18.005131579
1740206358,1,-1,0,14.0,14.0,14.0,151.58,197.85714286,99.814285714,113.70142857
1740206358,1,-1,0,12.0,11.0,12.0,67.34,125.0,29.611666666999998,35.6025
1740206358,1,-1,0,660.0,201.0,660.0,99.36,300.65909091,64.474469697,73.70825757600001
1740206358,1,-1,0,262.0,96.0,262.0,39.09,50.0,26.949885496,30.40240458
1740206358,1,-1,0,60.0,11.0,15.0,0.6505,20.0,0.51,0.5101666667
1740206358,1,-1,0,820.0,50.0,108.0,0.1180121951,17.207317073,0.0867317073,0.0868658537
1740206358,1,-1,0,308.0,33.0,80.0,0.6441883117,12.224025974000002,0.444512987,0.444512987
1912932815,1,1,0,23.0,13.0,23.0,8.64,20.0,2.0604347826,2.3691304348
1912932815,1,1,0,17.0,17.0,17.0,24.59,50.0,3.63,4.7935294118
1912932815,1,1,0,58.0,52.0,58.0,104.72,150.0,9.039137931,12.790517241
1912932815,1,1,0,16.0,16.0,16.0,10.27,20.0,2.015,2.015
1770562068,0,1,70,33.0,12.0,33.0,140.95,157.5,108.29,114.79
1083607741,1,1,46,100.0,19.0,100.0,60.2121,248.5888,41.4756,48.1859
1083607741,1,1,46,38.0,11.0,38.0,106.885,250.0,79.774210526,89.291315789
1083607741,1,1,46,18.0,18.0,18.0,95.86,250.0,70.200555556,78.910555556
1083607741,1,1,46,18.0,18.0,18.0,31.06,200.0,23.86,26.17
1083607741,1,1,46,52.0,35.0,52.0,29.97,65.0,23.03,25.61
1083607741,1,1,46,475.0,200.0,475.0,42.2,90.0,29.728652632,33.035221053
1083607741,1,1,46,35.0,21.0,35.0,50.38,225.0,38.7,42.2
1083607741,1,1,46,121.0,77.0,117.0,23.72,65.008264463,17.928677686,20.240661157
1083607741,1,1,46,20.0,20.0,20.0,103.14,715.0,79.24,91.73
1083607741,1,1,46,91.0,91.0,91.0,101.96,236.53846154,75.436593407,82.88956044
1083607741,1,1,46,11.0,11.0,11.0,127.93,344.73,100.29,103.25
1083607741,1,1,46,18.0,18.0,18.0,155.72,350.0,109.89666667,120.32666667
1083607741,1,1,46,33.0,27.0,33.0,40.72,99.69696969700001,31.29,34.62
1083607741,1,1,46,235.0,33.0,235.0,50.18297872300001,152.05442553,35.326978723,39.879021277
1083607741,1,1,46,754.0,329.0,754.0,68.81,150.0,49.701419098,54.96831565
1083607741,1,1,46,31.0,31.0,31.0,101.45,225.0,75.435483871,82.730645161
1083607741,1,1,46,47.0,30.0,47.0,21.19,60.0,16.28,18.28
1083607741,1,1,46,28.0,13.0,28.0,38.663928571,60.0,29.7,32.92
1083607741,1,1,46,25.0,17.0,25.0,50.6,73.0,37.9192,41.7896
1083607741,1,1,46,80.0,17.0,24.0,0.946125,2.58,0.723125,0.723125
1609849306,1,1,6,338.0,96.0,338.0,112.29,150.0,61.99742603600001,59.826065089
1083687859,1,1,0,78.0,43.0,78.0,63.756666667,225.0,48.986923077,52.44333333300001
1083687859,1,1,0,906.0,109.0,906.0,169.92653422,350.0,125.30480132,134.82391832
1083687859,1,1,0,42.0,25.0,42.0,1151.485,5400.0,876.93238095,951.52428571
1083687859,1,1,0,337.0,103.0,337.0,58.334362018,650.0,44.653145401,47.93735905
1083687859,1,1,0,41.0,40.0,41.0,188.25902439,750.0,128.03390244,142.46634146
1083687859,1,1,0,354.0,100.0,354.0,114.23728814,400.0,86.434519774,93.74774011299999
1083687859,1,1,0,30.0,30.0,30.0,105.24,190.0,63.113666667,67.878
1083687859,1,1,0,188.0,108.0,188.0,70.63712766,120.0,53.528617021,57.433829787
1083687859,1,1,0,27.0,27.0,27.0,104.35259259,185.0,75.752222222,80.734814815
1902964331,1,1,20,148.0,35.0,148.0,26.08,60.0,19.217972973,21.642364865
1902964331,1,1,20,160.0,28.0,160.0,37.75,80.0,27.967375,31.2925
1174714687,1,1,3,267.0,70.0,267.0,59.157490636999995,156.0,45.453445693,48.028089888000004
1174714687,1,1,3,24.0,16.0,24.0,153.61,300.0,118.02,126.06
1174714687,1,1,3,44.0,16.0,44.0,25.55,100.0,19.63,21.11
1174714687,1,1,3,59.0,20.0,59.0,83.64,300.0,62.081694915,66.45338983100001
1174714687,1,1,3,34.0,11.0,34.0,95.29,300.0,73.22,77.66
1174714687,1,1,3,31.0,29.0,31.0,67.15,108.0,36.973870968,38.287096774
1174714687,1,1,3,93.0,22.0,23.0,5.65,24.0,3.5902150538,3.7375268817
1174714687,1,1,3,12.0,11.0,12.0,151.2,210.0,103.72416667,107.1875
1174714687,1,1,3,22.0,18.0,21.0,57.196363636,89.77272727299999,41.854090909,42.98
1174714687,1,1,3,16.0,16.0,16.0,48.9,72.0,32.12625,33.579375
1174714687,1,1,3,12.0,11.0,12.0,17.03,33.0,9.81,10.1725
1174714687,1,1,3,52.0,52.0,52.0,12.6225,50.0,9.6988461538,10.108461538
1174714687,1,1,3,15.0,15.0,15.0,233.87,300.0,179.69,180.64
1174714687,1,1,3,128.0,64.0,64.0,141.6,200.0,94.2575,94.191875
1174714687,1,1,3,55.0,55.0,55.0,144.23,219.63636364,110.81,112.26
1174714687,1,1,3,55.0,55.0,55.0,153.85,200.36363636,118.21,121.55
1174714687,1,1,3,369.0,72.0,368.0,26.03,36.0,15.726883469,15.937696477000001
1174714687,1,1,3,94.0,39.0,94.0,23.01,108.0,17.68,18.57
1174714687,1,1,3,140.0,11.0,140.0,107.62,200.0,82.69,88.36
1174714687,1,1,3,11.0,11.0,11.0,74.81,144.0,51.697272727,55.16
1174714687,1,1,3,69.0,69.0,69.0,107.21,144.0,50.937826087,55.131304348
1174714687,1,1,3,12.0,12.0,12.0,127.02,228.0,97.6,103.26
1174714687,1,1,3,95.0,95.0,95.0,162.36,228.0,79.677789474,85.578947368
1174714687,1,1,3,40.0,31.0,40.0,20.48,36.0,9.774,9.96025
1174714687,1,1,3,73.0,49.0,73.0,50.07,102.0,37.967945205,40.007808219
1174714687,1,1,3,1255.0,622.0,1255.0,72.89,101.97848606,43.499601594,45.316653386000006
1174714687,1,1,3,17.0,15.0,17.0,77.3,144.0,54.057058823999995,57.026470588
1174714687,1,1,3,1187.0,677.0,1187.0,107.12,144.0,59.102426285,62.040362258
1174714687,1,1,3,16.0,16.0,16.0,53.9,95.0,41.41,42.77
1174714687,1,1,3,308.0,308.0,308.0,171.21,200.0,164.43,170.23
1174714687,1,1,3,106.0,106.0,106.0,116.33,153.77358491,111.72,115.36
1174714687,1,1,3,54.0,12.0,15.0,0.6662962963,25.0,0.5133333333,0.5133333333
1174714687,1,1,3,48700.0,28.0,301.0,0.022050924,0.1,0.013917453799999998,0.013917453799999998
1174714687,1,1,3,90.0,21.0,26.0,0.7406666667,10.0,0.4966666667,0.4966666667
1174714687,1,1,3,363.0,64.0,72.0,1.7804407713,15.0,1.1739118457,1.1739118457
1174714687,1,1,3,29.0,15.0,29.0,3.6913793103,10.0,2.0675862069,2.0675862069
1609838085,1,1,21,241.0,104.0,241.0,62.98,80.0,45.205145228,49.109543568
1609838085,1,1,21,16.0,11.0,16.0,69.43,90.0,48.473125,55.51875
1609838085,1,1,21,349.0,118.0,349.0,102.18,120.0,72.338882521,78.973209169
1982676136,1,1,27,343.0,52.0,343.0,79.054314869,161.60023324,77.469475219,78.21
1982676136,1,1,27,62.0,13.0,62.0,1.65,25.0,1.62,1.62
1982676136,1,1,27,262.0,49.0,262.0,15.946641220999998,20.0,15.626641221,16.2
1982676136,1,1,27,265.0,67.0,265.0,67.717924528,125.0,43.902528302,50.926301887
1982676136,1,1,27,24.0,24.0,24.0,102.44,165.0,34.667916667,41.722916667
1164515003,0,1,0,112.0,44.0,112.0,82.07,150.0,47.500178571000006,44.141875
1164515003,0,1,0,29.0,19.0,29.0,120.35,175.0,77.419310345,70.090344828
1164515003,0,1,0,56.0,55.0,56.0,148.65,286.0,116.54,108.89
1164515003,0,1,0,153.0,123.0,153.0,220.42,422.0,172.52764706,161.23
1164515003,0,1,0,1296.0,158.0,1296.0,78.57,152.0,61.326975309,57.16845679
1568492122,1,1,0,278.0,102.0,278.0,3.0,15.0,2.94,2.94
1568492122,1,1,0,12.0,11.0,12.0,46.98,250.0,53.16,40.8
1568492122,1,1,0,13.0,13.0,13.0,193.07,484.0,142.37230769,104.47230769
1568492122,1,1,0,238.0,93.0,238.0,22.64,34.0,16.46592437,12.844537815
1568492122,1,1,0,16.0,14.0,16.0,79.61,105.0,65.039375,52.073125
1568492122,1,1,0,583.0,128.0,583.0,116.60344768,157.0,93.693945111,75.443516295
1568492122,1,1,0,65.0,29.0,65.0,45.73,47.14,34.195384615,31.961846154
1568492122,1,1,0,13.0,13.0,13.0,29.84,30.0,29.24,25.32
1326152810,1,1,46,28.0,27.0,28.0,16.032142857,60.0,7.3464285714,6.9264285714
1326152810,1,1,46,92.0,87.0,92.0,27.101304348000003,87.0,17.135108696,16.177173913
1326152810,1,1,46,24.0,24.0,24.0,48.54,87.0,25.5525,23.908333333
1326152810,1,1,46,12.0,12.0,12.0,60.571666666999995,178.0,35.2025,32.934166667
1326152810,1,1,46,40.0,39.0,40.0,96.7025,166.0,71.79925,68.71125
1326152810,1,1,46,104.0,79.0,104.0,47.852884615,74.0,23.560192308,22.341923076999997
1326152810,1,1,46,28.0,27.0,28.0,74.01321428600001,110.0,35.964285714,33.968214286
1326152810,1,1,46,21.0,21.0,21.0,65.47,102.0,30.103333333000002,27.936666666999997
1811270895,1,1,34,33.0,31.0,33.0,133.66515152,300.0,104.78909091,103.54121212
1811270895,1,1,34,302.0,14.0,302.0,86.09,90.0,67.49,66.4
1811270895,1,1,34,32.0,17.0,32.0,85.0878125,195.0,66.7071875,66.9678125
1811270895,1,1,34,1370.0,151.0,1370.0,129.31194891,260.0,95.981394161,95.068583942
1811270895,1,1,34,41.0,14.0,41.0,104.31,125.0,81.78,80.47
1811270895,1,1,34,38.0,14.0,14.0,96.597894737,160.0,75.732894737,77.374736842
1104898634,1,1,3,16.0,16.0,16.0,3.0,11.0,2.94,2.94
1104898634,1,1,3,25.0,19.0,25.0,3.5,14.0,3.43,3.43
1104898634,1,1,3,15.0,15.0,15.0,99.2,120.0,35.564666667,45.414666667
1104898634,1,1,3,29.0,27.0,29.0,67.24,81.379310345,40.971724138,47.32551724100001
1104898634,1,1,3,1408.0,273.0,1408.0,99.076441761,134.9609375,63.27647727300001,72.39980113600001
1104898634,1,1,3,13.0,13.0,13.0,24.41,39.0,23.92,25.212307692
1831202126,0,1,0,45.0,45.0,45.0,3.0,15.0,2.94,2.94
1831202126,0,1,0,70.0,61.0,70.0,74.6,114.57142857,14.759,14.916285714
1831202126,0,1,0,16.0,16.0,16.0,118.77,200.0,114.06,115.36
1679749188,1,1,46,27.0,22.0,27.0,109.45444444,175.0,76.29962963,82.49148148100001
1679749188,1,1,46,62.0,26.0,62.0,114.8233871,165.0,79.211935484,81.382741935
1679749188,1,1,46,50.0,38.0,50.0,43.848,78.0,33.696,34.1624
1679749188,1,1,46,27.0,26.0,27.0,79.403333333,163.0,60.378888888999995,61.95555555600001
1679749188,1,1,46,322.0,140.0,322.0,45.1,70.0,27.694223601999997,28.646677019000002
1679749188,1,1,46,25.0,23.0,25.0,95.472,210.0,65.8812,67.5916
1679749188,1,1,46,42.0,35.0,39.0,149.33928571,340.0,105.2352381,105.14238095
1679749188,1,1,46,137.0,131.0,135.0,113.20291971,136.27737226,84.806131387,100.63043796
1679749188,1,1,46,45.0,29.0,45.0,112.84,180.0,71.606666667,72.919555556
1679749188,1,1,46,100.0,64.0,84.0,45.3012,100.0,30.295,28.2428
1679749188,1,1,46,16.0,13.0,16.0,46.209375,85.0,33.214375,34.75
1679749188,1,1,46,55.0,36.0,47.0,42.350363636,100.0,29.752545455,30.090363636
1679749188,1,1,46,14.0,14.0,14.0,18.595714286,65.0,13.129285714000002,14.257142857
1679749188,1,1,46,103.0,76.0,103.0,43.292330097,156.40776699,30.578932039,31.578834950999997
1679749188,1,1,46,72.0,28.0,43.0,106.10736111,390.0,80.585972222,55.31875
1679749188,1,1,46,96.0,73.0,87.0,26.25,55.0,15.899166667000001,16.190729167
1679749188,1,1,46,119.0,84.0,98.0,27.36,55.0,16.475546217999998,16.764453782
1679749188,1,1,46,250.0,241.0,250.0,141.6,150.0,106.44223999999998,107.79756
1679749188,1,1,46,111.0,110.0,111.0,144.23,170.0,109.24855856,112.71351351
1679749188,1,1,46,207.0,207.0,207.0,74.65,135.0,40.230096618000005,41.937874396
1679749188,1,1,46,51.0,51.0,51.0,107.21,175.0,73.235294118,76.474313725
1679749188,1,1,46,1250.0,488.0,1250.0,72.89,120.088,50.445976,52.683272
1679749188,1,1,46,82.0,78.0,82.0,107.12,170.0,78.845731707,83.604756098
1679749188,1,1,46,216.0,103.0,138.0,6.202962962999999,10.0,4.0657407407,4.0657407407
1679749188,1,1,46,217.0,104.0,139.0,0.1143778802,10.0,0.07645161290000001,0.07645161290000001
1679749188,1,1,46,935.0,134.0,198.0,1.8002459893,9.9989304813,1.2114010695,1.2114010695
1255447215,1,-1,10,18.0,13.0,18.0,95.14611111100001,245.0,73.106111111,77.216111111
1255447215,1,-1,10,28.0,19.0,28.0,42.119285714,115.0,29.836785714,31.538214286
1255447215,1,-1,10,47.0,16.0,47.0,61.377021277,150.0,45.625319149,47.779574468
1255447215,1,-1,10,60.0,41.0,60.0,39.870166667,140.0,28.088166667,29.666166667
1255447215,1,-1,10,199.0,39.0,58.0,5.6,12.0,4.1292964824,4.3107537688
1255447215,1,-1,10,71.0,44.0,71.0,99.670704225,225.0,70.937183099,75.536619718
1255447215,1,-1,10,29.0,13.0,15.0,49.817931034,105.74758621,38.275862069,40.895862069
1255447215,1,-1,10,32.0,14.0,16.0,25.84,52.665,19.851875,21.2075
1255447215,1,-1,10,50.0,34.0,50.0,24.59,52.0,17.669,19.0232
1255447215,1,-1,10,49.0,19.0,49.0,68.21,145.0,51.340408163,55.474489796
1255447215,1,-1,10,62.0,18.0,62.0,87.49,185.0,61.699677419,66.778064516
1255447215,1,-1,10,30.0,30.0,30.0,161.24,335.0,104.18533333,110.311
1255447215,1,-1,10,130.0,69.0,130.0,71.22,150.0,46.753076923,50.11600000000001
1255447215,1,-1,10,48.0,33.0,48.0,104.72,220.0,75.43125,79.9775
1255447215,1,-1,10,116.0,52.0,116.0,1.8192241379,20.0,1.3731034483000002,1.3731034483000002
1003811167,1,1,55,90.0,32.0,90.0,84.29,105.0,53.103444444,47.239
1003811167,1,1,55,126.0,46.0,126.0,123.46,130.0,83.113968254,74.46436507899999
1992999759,1,1,30,32.0,32.0,32.0,2.43,6.64,2.38,3.02
1992999759,1,1,30,23.0,23.0,23.0,15.91,31.9,12.209130435,12.575217390999999
1992999759,1,1,30,28.0,28.0,28.0,139.42,417.0,105.40607143,106.7975
1992999759,1,1,30,37.0,37.0,37.0,62.38,183.0,47.578378378000004,49.602702703
1992999759,1,1,30,177.0,170.0,177.0,91.77,272.0,68.03887005600001,69.450282486
1992999759,1,1,30,30.0,27.0,27.0,0.1396666667,0.7,0.1076666667,0.1113333333
1043299159,0,1,27,47.0,45.0,47.0,3.0,25.0,2.94,2.94
1043299159,0,1,27,59.0,57.0,59.0,27.73,68.04,20.001016949,20.900847458
1043299159,0,1,27,30.0,30.0,30.0,14.279000000000002,30.95,13.993333332999999,13.993333332999999
1043299159,0,1,27,38.0,37.0,38.0,3.5,9.28,3.43,3.43
1043299159,0,1,27,11.0,11.0,11.0,13.5,28.82,13.23,13.23
1043299159,0,1,27,42.0,41.0,42.0,10.66,25.0,10.45,10.45
1043299159,0,1,27,30.0,15.0,15.0,16.44,35.12,16.11,16.11
1043299159,0,1,27,13.0,13.0,13.0,17.01,44.61,13.07,13.51
1043299159,0,1,27,13.0,13.0,13.0,17.98,34.54,13.81,14.62
1043299159,0,1,27,37.0,34.0,36.0,25.11,50.97,18.213513514000002,19.129189189
1043299159,0,1,27,18.0,15.0,18.0,56.41,120.62,43.35,45.58
1043299159,0,1,27,48.0,48.0,48.0,165.7,340.2,98.369166667,100.76291667
1043299159,0,1,27,69.0,69.0,69.0,209.0,470.0,130.6442029,133.43608696
1043299159,0,1,27,74.0,70.0,74.0,107.69,318.22,69.39081081100001,71.656621622
1043299159,0,1,27,88.0,83.0,88.0,145.37,463.69318182,99.199431818,104.69806818
1043299159,0,1,27,13.0,12.0,13.0,131.44,212.14,100.99,102.98
1043299159,0,1,27,128.0,25.0,28.0,0.67421875,5.0,0.528828125,0.528828125
1043299159,0,1,27,145.0,14.0,15.0,0.1167586207,2.5,0.0851034483,0.0851034483
1043299159,0,1,27,31.0,13.0,13.0,0.16,5.0,0.1248387097,0.1248387097
1134192370,1,1,3,18.0,18.0,18.0,48.679444444,85.0,45.037222222,47.761111111000005
1134192370,1,1,3,120.0,65.0,120.0,42.45,116.0,28.9965,30.458166666999997
1134192370,1,1,3,638.0,164.0,638.0,71.5,195.0,44.712225705,46.94539185
1134192370,1,1,3,143.0,80.0,143.0,105.34,288.0,64.586083916,67.376083916
1134192370,1,1,3,24.0,23.0,24.0,24.54,26.0,23.047916667,25.32
1023077047,1,1,35,230.0,186.0,209.0,8.38,46.47826087,6.57,6.75
1023077047,1,1,35,26.0,26.0,26.0,62.89,560.1,49.3,50.08
1023077047,1,1,35,69.0,34.0,69.0,104.46,106.35,76.818695652,80.193768116
1023077047,1,1,35,78.0,63.0,78.0,200.45,203.95,153.77269231,157.84269231
1023077047,1,1,35,422.0,46.0,422.0,71.22,100.0,55.84,57.4
1023077047,1,1,35,476.0,75.0,476.0,103.1,106.2835084,80.83,83.01
1023077047,1,1,35,61.0,60.0,61.0,163.96,185.54655738,110.8247541,114.90983607
1023077047,1,1,35,513.0,110.0,513.0,67.74,91.05263157899999,48.679220273,50.461832359
1023077047,1,1,35,108.0,66.0,108.0,89.56,95.69777777799999,63.836759259,66.25675925899999
1346389780,1,1,0,20.0,20.0,20.0,3.0,50.0,2.94,2.94
1346389780,1,1,0,38.0,29.0,38.0,14.96,60.0,14.66,14.66
1346389780,1,1,0,23.0,23.0,23.0,18.946521739,86.956521739,13.214347826,12.330434783
1346389780,1,1,0,20.0,20.0,20.0,254.69,262.5,153.7885,137.8885
1346389780,1,1,0,12.0,12.0,12.0,104.58166667,250.0,80.353333333,68.799166667
1346389780,1,1,0,22.0,22.0,22.0,166.28,250.0,126.74363636,111.23363636
1346389780,1,1,0,197.0,77.0,197.0,84.29,150.45685279,54.550862943999995,48.662081218000004
1538359104,1,1,26,41.0,26.0,41.0,62.508780488,112.0,41.774146341,48.391707317
1538359104,1,1,26,19.0,16.0,19.0,209.79315789,340.0,155.92421053,179.76736842
1538359104,1,1,26,19.0,17.0,19.0,157.07315789,305.0,107.39526316,123.82578947
1538359104,1,1,26,13.0,12.0,13.0,152.84,350.0,94.666153846,110.68615385
1538359104,1,1,26,25.0,20.0,25.0,142.34,350.0,102.8304,117.9768
1538359104,1,1,26,39.0,38.0,39.0,221.17,350.0,143.02974359,167.54179487
1538359104,1,1,26,23.0,23.0,23.0,198.41043478,410.0,131.98521739,152.72869565
1538359104,1,1,26,23.0,23.0,23.0,83.947826087,166.0,64.49782608699999,71.296956522
1538359104,1,1,26,158.0,114.0,158.0,172.91550633,365.0,123.70481013,141.78746835
1538359104,1,1,26,157.0,114.0,157.0,86.698726115,178.0,66.351719745,74.532229299
1538359104,1,1,26,158.0,114.0,158.0,87.017278481,179.0,66.860443038,75.086772152
1538359104,1,1,26,137.0,111.0,137.0,156.21474453,330.0,104.3520438,121.00773723
1538359104,1,1,26,136.0,110.0,136.0,81.416176471,163.0,60.865808824,67.943382353
1538359104,1,1,26,136.0,110.0,136.0,81.725,164.0,62.793823528999994,69.943823529
1538359104,1,1,26,27.0,26.0,27.0,546.01888889,740.0,409.91148148,467.33111111
1538359104,1,1,26,29.0,26.0,27.0,276.56172414,305.0,212.48965517,192.53034483
1538359104,1,1,26,24.0,24.0,24.0,202.73875,750.0,154.2025,175.14833333
1538359104,1,1,26,58.0,58.0,58.0,179.10413793,750.0,133.65465517,151.15396552
1538359104,1,1,26,61.0,61.0,61.0,140.89819672,750.0,104.94196721,117.06393443
1538359104,1,1,26,12.0,12.0,12.0,181.05,250.0,123.21916667,143.98583333
1538359104,1,1,26,100.0,25.0,25.0,83.5,120.0,64.155,72.595
1538359104,1,1,26,25.0,25.0,25.0,275.37,567.0,208.0412,233.8692
1538359104,1,1,26,59.0,45.0,59.0,23.04,30.0,16.621525424,19.187118644
1538359104,1,1,26,25.0,25.0,25.0,191.14,350.0,109.2788,125.6916
1538359104,1,1,26,20.0,17.0,20.0,39.84,133.75,25.5425,29.5235
1538359104,1,1,26,434.0,183.0,434.0,67.34,125.0,40.142534562,46.390345622
1538359104,1,1,26,448.0,158.0,448.0,5.524464285700001,20.0,4.2856919643,4.2856919643
1538359104,1,1,26,45.0,37.0,45.0,4.8484444444,35.0,3.7986666667,3.7986666667
1538359104,1,1,26,48.0,40.0,48.0,2.14875,15.0,1.6825,1.6879166666999998
1538359104,1,1,26,17.0,11.0,17.0,3.5764705882,25.0,2.2670588235,2.2670588235
1275580169,1,1,27,13.0,13.0,13.0,149.3,345.76923077,117.05,114.71461538
1275580169,1,1,27,25.0,25.0,25.0,7.24,37.52,5.67,5.626
1275580169,1,1,27,35.0,35.0,35.0,63.8,824.51428571,47.161714286000006,46.426285713999995
1275580169,1,1,27,123.0,120.0,123.0,121.1,1223.8211382000004,90.09365853700001,88.58861788600002
1275580169,1,1,27,741.0,699.0,741.0,178.89022942,1742.9406208,138.60959514,136.47831309
1275580169,1,1,27,382.0,360.0,382.0,229.26104712,1876.9371728,179.60811518,177.70811518
1275580169,1,1,27,17.0,17.0,17.0,115.05,937.11764706,90.2,89.2
1225554975,1,-1,30,27.0,27.0,27.0,58.68,128.0,38.388888889,43.031111111
1467519124,1,-1,30,42.0,33.0,42.0,34.91,34.91,25.415,42.84
1467519124,1,-1,30,30.0,30.0,30.0,135.28,156.87,94.76033333299999,99.50866666700001
